구분,날짜,날짜 근거,장르,제목,지은이,글자 수,원문 링크,본문 파일
시계열,1938-01-01,수록 문집 간행 연도,시,세월,임화,849,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%84%B8%EC%9B%94,본문/시/임화 - 세월 (1938-01-01).txt
시계열,1938-01-01,발표 연도,시,소공원,이육사,160,https://ko.wikisource.org/wiki/%EC%86%8C%EA%B3%B5%EC%9B%90,본문/시/이육사 - 소공원 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,소녀,노천명,62,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%86%8C%EB%85%80,본문/시/노천명 - 소녀 (1938-01-01).txt
시계열,1938-01-01,발표 연도,시,소야(小夜)의 노래,오장환,209,https://ko.wikisource.org/wiki/%EC%86%8C%EC%95%BC%EC%9D%98_%EB%85%B8%EB%9E%98,본문/시/오장환 - 소야(小夜)의 노래 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,손풍금,노천명,98,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%86%90%ED%92%8D%EA%B8%88,본문/시/노천명 - 손풍금 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,솔직한 고백,홍난파,211,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%86%94%EC%A7%81%ED%95%9C_%EA%B3%A0%EB%B0%B1,본문/수필/홍난파 - 솔직한 고백 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,쇼팽과 그의 연인,홍난파,2809,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%87%BC%ED%8C%BD%EA%B3%BC_%EA%B7%B8%EC%9D%98_%EC%97%B0%EC%9D%B8,본문/수필/홍난파 - 쇼팽과 그의 연인 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,수녀,노천명,64,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%88%98%EB%85%80,본문/시/노천명 - 수녀 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,단편소설,수양,김동인,5663,https://ko.wikisource.org/wiki/%EB%8F%99%EC%9D%B8%EC%82%AC%EB%8B%B4%EC%A7%91_3/%EC%88%98%EC%96%91,본문/단편소설/김동인 - 수양 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,순진한 변명,홍난파,395,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%88%9C%EC%A7%84%ED%95%9C_%EB%B3%80%EB%AA%85,본문/수필/홍난파 - 순진한 변명 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,술 먹지 않는 악기,홍난파,899,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%88%A0_%EB%A8%B9%EC%A7%80_%EC%95%8A%EB%8A%94_%EC%95%85%EA%B8%B0,본문/수필/홍난파 - 술 먹지 않는 악기 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,단편소설,술값 외상,김동인,10169,https://ko.wikisource.org/wiki/%EB%8F%99%EC%9D%B8%EC%82%AC%EB%8B%B4%EC%A7%91_4/%EC%88%A0%EA%B0%92_%EC%99%B8%EC%83%81,본문/단편소설/김동인 - 술값 외상 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,술회,노천명,88,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%88%A0%ED%9A%8C,본문/시/노천명 - 술회 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,슬픈 그림,노천명,156,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%8A%AC%ED%94%88_%EA%B7%B8%EB%A6%BC,본문/시/노천명 - 슬픈 그림 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,승려의 전직,홍난파,388,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%8A%B9%EB%A0%A4%EC%9D%98_%EC%A0%84%EC%A7%81,본문/수필/홍난파 - 승려의 전직 (1938-01-01).txt
시계열,1938-01-01,발표 월,기타,시악시 마음이란,홍사용,233,https://ko.wikisource.org/wiki/%EC%8B%9C%EC%95%85%EC%8B%9C_%EB%A7%88%EC%9D%8C%EC%9D%B4%EB%9E%80,본문/기타/홍사용 - 시악시 마음이란 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,시집을 가시오,홍난파,225,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%8B%9C%EC%A7%91%EC%9D%84_%EA%B0%80%EC%8B%9C%EC%98%A4,본문/수필/홍난파 - 시집을 가시오 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,신동의 예사,홍난파,266,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%8B%A0%EB%8F%99%EC%9D%98_%EC%98%88%EC%82%AC,본문/수필/홍난파 - 신동의 예사 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,단편소설,신문고,김동인,7743,https://ko.wikisource.org/wiki/%EB%8F%99%EC%9D%B8%EC%82%AC%EB%8B%B4%EC%A7%91_5/%EC%8B%A0%EB%AC%B8%EA%B3%A0,본문/단편소설/김동인 - 신문고 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,쌍둥이 바이올린,홍난파,1426,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%8C%8D%EB%91%A5%EC%9D%B4_%EB%B0%94%EC%9D%B4%EC%98%AC%EB%A6%B0,본문/수필/홍난파 - 쌍둥이 바이올린 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,아름다운 상아,홍난파,1202,https://ko.wikisource.org/wiki/%EC%95%84%EB%A6%84%EB%8B%A4%EC%9A%B4_%EC%83%81%EC%95%84,본문/수필/홍난파 - 아름다운 상아 (1938-01-01).txt
시계열,1938-01-01,발표 연도,시,아편,이육사,141,https://ko.wikisource.org/wiki/%EC%95%84%ED%8E%B8,본문/시/이육사 - 아편 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,악기 도살자,홍난파,257,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%95%85%EA%B8%B0_%EB%8F%84%EC%82%B4%EC%9E%90,본문/수필/홍난파 - 악기 도살자 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,악마의 전음,홍난파,845,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%95%85%EB%A7%88%EC%9D%98_%EC%A0%84%EC%9D%8C,본문/수필/홍난파 - 악마의 전음 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,악성의 침실,홍난파,1347,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%95%85%EC%84%B1%EC%9D%98_%EC%B9%A8%EC%8B%A4,본문/수필/홍난파 - 악성의 침실 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,안개 속,임화,426,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%95%88%EA%B0%9C_%EC%86%8D,본문/시/임화 - 안개 속 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,알뜰한 보물,홍난파,340,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%95%8C%EB%9C%B0%ED%95%9C_%EB%B3%B4%EB%AC%BC,본문/수필/홍난파 - 알뜰한 보물 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,암흑(闇黑)의 정신,임화,1511,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%95%94%ED%9D%91%EC%9D%98_%EC%A0%95%EC%8B%A0,본문/시/임화 - 암흑(闇黑)의 정신 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,야제조,노천명,137,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%95%BC%EC%A0%9C%EC%A1%B0,본문/시/노천명 - 야제조 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,야행차(夜行車) 속,임화,546,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%95%BC%ED%96%89%EC%B0%A8_%EC%86%8D,본문/시/임화 - 야행차(夜行車) 속 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,어린 태양(太陽)이 말하되,임화,335,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%96%B4%EB%A6%B0_%ED%83%9C%EC%96%91%EC%9D%B4_%EB%A7%90%ED%95%98%EB%90%98,본문/시/임화 - 어린 태양(太陽)이 말하되 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,단편소설,언약,김동인,4919,https://ko.wikisource.org/wiki/%EB%8F%99%EC%9D%B8%EC%82%AC%EB%8B%B4%EC%A7%91_1/%EC%96%B8%EC%95%BD,본문/단편소설/김동인 - 언약 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,엄청난 음악학교,홍난파,196,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%97%84%EC%B2%AD%EB%82%9C_%EC%9D%8C%EC%95%85%ED%95%99%EA%B5%90,본문/수필/홍난파 - 엄청난 음악학교 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,여인,노천명,132,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%97%AC%EC%9D%B8,본문/시/노천명 - 여인 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,연자간,노천명,122,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%97%B0%EC%9E%90%EA%B0%84,본문/시/노천명 - 연자간 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,연주가의 태도,홍난파,743,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%97%B0%EC%A3%BC%EA%B0%80%EC%9D%98_%ED%83%9C%EB%8F%84,본문/수필/홍난파 - 연주가의 태도 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,영광스런 봉변,홍난파,1082,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%98%81%EA%B4%91%EC%8A%A4%EB%9F%B0_%EB%B4%89%EB%B3%80,본문/수필/홍난파 - 영광스런 봉변 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,영구의 결별,홍난파,158,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%98%81%EA%B5%AC%EC%9D%98_%EA%B2%B0%EB%B3%84,본문/수필/홍난파 - 영구의 결별 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,영웅 교향곡,홍난파,2428,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%98%81%EC%9B%85_%EA%B5%90%ED%96%A5%EA%B3%A1,본문/수필/홍난파 - 영웅 교향곡 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,옛 책,임화,1336,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%98%9B_%EC%B1%85,본문/시/임화 - 옛 책 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,옛날의 적수,홍난파,2226,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%98%9B%EB%82%A0%EC%9D%98_%EC%A0%81%EC%88%98,본문/수필/홍난파 - 옛날의 적수 (1938-01-01).txt
시계열,1938-01-01,발표 연도,노래,오빠는 풍각쟁이야,박향림,259,https://ko.wikisource.org/wiki/%EC%98%A4%EB%B9%A0%EB%8A%94_%ED%92%8D%EA%B0%81%EC%9F%81%EC%9D%B4%EC%95%BC,본문/노래/박향림 - 오빠는 풍각쟁이야 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,옥수수,노천명,103,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%98%A5%EC%88%98%EC%88%98,본문/시/노천명 - 옥수수 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,단편소설,왕기(王氣)는 벋어서,김동인,13310,https://ko.wikisource.org/wiki/%EB%8F%99%EC%9D%B8%EC%82%AC%EB%8B%B4%EC%A7%91_3/%EC%99%95%EA%B8%B0%EB%8A%94_%EB%B2%8B%EC%96%B4%EC%84%9C,본문/단편소설/김동인 - 왕기(王氣)는 벋어서 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,욕심 많은 부인,홍난파,204,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9A%95%EC%8B%AC_%EB%A7%8E%EC%9D%80_%EB%B6%80%EC%9D%B8,본문/수필/홍난파 - 욕심 많은 부인 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,우리는 무엇을?,홍난파,128,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9A%B0%EB%A6%AC%EB%8A%94_%EB%AC%B4%EC%97%87%EC%9D%84%3F,본문/수필/홍난파 - 우리는 무엇을 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,원무곡 왕의 기지,홍난파,500,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9B%90%EB%AC%B4%EA%B3%A1_%EC%99%95%EC%9D%98_%EA%B8%B0%EC%A7%80,본문/수필/홍난파 - 원무곡 왕의 기지 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,월하(月下)의 대화,임화,305,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%9B%94%ED%95%98%EC%9D%98_%EB%8C%80%ED%99%94,본문/시/임화 - 월하(月下)의 대화 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,유럽의 2태고,홍난파,1654,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9C%A0%EB%9F%BD%EC%9D%98_2%ED%83%9C%EA%B3%A0,본문/수필/홍난파 - 유럽의 2태고 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,음악과 건강,홍난파,542,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9D%8C%EC%95%85%EA%B3%BC_%EA%B1%B4%EA%B0%95,본문/수필/홍난파 - 음악과 건강 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,이것은 봄이다,홍난파,200,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9D%B4%EA%B2%83%EC%9D%80_%EB%B4%84%EC%9D%B4%EB%8B%A4,본문/수필/홍난파 - 이것은 봄이다 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,이리 오라고 해라,홍난파,309,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9D%B4%EB%A6%AC_%EC%98%A4%EB%9D%BC%EA%B3%A0_%ED%95%B4%EB%9D%BC,본문/수필/홍난파 - 이리 오라고 해라 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,이상한 보물,홍난파,937,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9D%B4%EC%83%81%ED%95%9C_%EB%B3%B4%EB%AC%BC,본문/수필/홍난파 - 이상한 보물 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,이야기의 방해,홍난파,165,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9D%B4%EC%95%BC%EA%B8%B0%EC%9D%98_%EB%B0%A9%ED%95%B4,본문/수필/홍난파 - 이야기의 방해 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,이탈리아 소녀,홍난파,1785,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9D%B4%ED%83%88%EB%A6%AC%EC%95%84_%EC%86%8C%EB%85%80,본문/수필/홍난파 - 이탈리아 소녀 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,일년,임화,459,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%9D%BC%EB%85%84,본문/시/임화 - 일년 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,입옥 자원,홍난파,1027,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9E%85%EC%98%A5_%EC%9E%90%EC%9B%90,본문/수필/홍난파 - 입옥 자원 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,자화상,노천명,338,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%9E%90%ED%99%94%EC%83%81,본문/시/노천명 - 자화상 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,자화자찬,홍난파,253,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9E%90%ED%99%94%EC%9E%90%EC%B0%AC,본문/수필/홍난파 - 자화자찬 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,잠 안오는 자장가,홍난파,168,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%9E%A0_%EC%95%88%EC%98%A4%EB%8A%94_%EC%9E%90%EC%9E%A5%EA%B0%80,본문/수필/홍난파 - 잠 안오는 자장가 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,장날,노천명,124,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%9E%A5%EB%82%A0,본문/시/노천명 - 장날 (1938-01-01).txt
시계열,1938-01-01,발표 연도,단편소설,장미 병들다,이효석,13337,https://ko.wikisource.org/wiki/%EC%9E%A5%EB%AF%B8_%EB%B3%91%EB%93%A4%EB%8B%A4,본문/단편소설/이효석 - 장미 병들다 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,단편소설,장사(壯士)의 한(恨) — 庾秋岡(유추강) 舞臺(무대) 야담(野談)을 근간(根幹) 삼어,김동인,17300,https://ko.wikisource.org/wiki/%EB%8F%99%EC%9D%B8%EC%82%AC%EB%8B%B4%EC%A7%91_5/%EC%9E%A5%EC%82%AC%EC%9D%98_%ED%95%9C,본문/단편소설/김동인 - 장사(壯士)의 한(恨) — 庾秋岡(유추강) 舞臺(무대) 야담(野談)을 근간(根幹) 삼어 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,적,임화,519,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%A0%81,본문/시/임화 - 적 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,전쟁의 곡,홍난파,3335,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%A0%84%EC%9F%81%EC%9D%98_%EA%B3%A1,본문/수필/홍난파 - 전쟁의 곡 (1938-01-01).txt
시계열,1938-01-01,저자 문서 발표 연도,수필,전조기,이육사,1466,https://ko.wikisource.org/wiki/%EC%A0%84%EC%A1%B0%EA%B8%B0,본문/수필/이육사 - 전조기 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,정차 명령,홍난파,297,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%A0%95%EC%B0%A8_%EB%AA%85%EB%A0%B9,본문/수필/홍난파 - 정차 명령 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,제1 바이올린 만으로,홍난파,209,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%A0%9C1_%EB%B0%94%EC%9D%B4%EC%98%AC%EB%A6%B0_%EB%A7%8C%EC%9C%BC%EB%A1%9C,본문/수필/홍난파 - 제1 바이올린 만으로 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,제2 바이올린을,홍난파,178,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%A0%9C2_%EB%B0%94%EC%9D%B4%EC%98%AC%EB%A6%B0%EC%9D%84,본문/수필/홍난파 - 제2 바이올린을 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,제석,노천명,144,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%A0%9C%EC%84%9D,본문/시/노천명 - 제석 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,조그만 정거장,노천명,93,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%A1%B0%EA%B7%B8%EB%A7%8C_%EC%A0%95%EA%B1%B0%EC%9E%A5,본문/시/노천명 - 조그만 정거장 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,단편소설,조신(調信)의 꿈,김동인,10776,https://ko.wikisource.org/wiki/%EB%8F%99%EC%9D%B8%EC%82%AC%EB%8B%B4%EC%A7%91_2/%EC%A1%B0%EC%8B%A0%EC%9D%98_%EA%BF%88,본문/단편소설/김동인 - 조신(調信)의 꿈 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,종달새의 노래,홍난파,1057,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%A2%85%EB%8B%AC%EC%83%88%EC%9D%98_%EB%85%B8%EB%9E%98,본문/수필/홍난파 - 종달새의 노래 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,주리라 네 탐내는 모든 것을,임화,2769,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%A3%BC%EB%A6%AC%EB%9D%BC_%EB%84%A4_%ED%83%90%EB%82%B4%EB%8A%94_%EB%AA%A8%EB%93%A0_%EA%B2%83%EC%9D%84,본문/시/임화 - 주리라 네 탐내는 모든 것을 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,주유(侏儒)의 노래,임화,271,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%A3%BC%EC%9C%A0%EC%9D%98_%EB%85%B8%EB%9E%98,본문/시/임화 - 주유(侏儒)의 노래 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,주점의 전속 악사,홍난파,746,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%A3%BC%EC%A0%90%EC%9D%98_%EC%A0%84%EC%86%8D_%EC%95%85%EC%82%AC,본문/수필/홍난파 - 주점의 전속 악사 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,죽어서는 손해,홍난파,200,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%A3%BD%EC%96%B4%EC%84%9C%EB%8A%94_%EC%86%90%ED%95%B4,본문/수필/홍난파 - 죽어서는 손해 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,지도,임화,660,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%A7%80%EB%8F%84,본문/시/임화 - 지도 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,지상(地上)의 시,임화,287,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%A7%80%EC%83%81%EC%9D%98_%EC%8B%9C,본문/시/임화 - 지상(地上)의 시 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,진기한 관례,홍난파,392,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%A7%84%EA%B8%B0%ED%95%9C_%EA%B4%80%EB%A1%80,본문/수필/홍난파 - 진기한 관례 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,진주의 선물,홍난파,1627,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%A7%84%EC%A3%BC%EC%9D%98_%EC%84%A0%EB%AC%BC,본문/수필/홍난파 - 진주의 선물 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,참음,노천명,89,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%B0%B8%EC%9D%8C,본문/시/노천명 - 참음 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,천직은 불가피,홍난파,642,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%B2%9C%EC%A7%81%EC%9D%80_%EB%B6%88%EA%B0%80%ED%94%BC,본문/수필/홍난파 - 천직은 불가피 (1938-01-01).txt
시계열,1938-01-01,저자 문서 발표 연도,소설,청춘도,계용묵,9227,https://ko.wikisource.org/wiki/%EC%B2%AD%EC%B6%98%EB%8F%84,본문/소설/계용묵 - 청춘도 (1938-01-01).txt
시계열,1938-01-01,발표 연도,시,초가,이육사,291,https://ko.wikisource.org/wiki/%EC%B4%88%EA%B0%80,본문/시/이육사 - 초가 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,최후(最後)의 염원,임화,223,https://ko.wikisource.org/wiki/%ED%98%84%ED%95%B4%ED%83%84/%EC%B5%9C%ED%9B%84%EC%9D%98_%EC%97%BC%EC%9B%90,본문/시/임화 - 최후(最後)의 염원 (1938-01-01).txt
시계열,1938-01-01,수록 문집 간행 연도,시,출범,노천명,241,https://ko.wikisource.org/wiki/%EC%82%B0%ED%98%B8%EB%A6%BC/%EC%B6%9C%EB%B2%94,본문/시/노천명 - 출범 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,침묵의 이유,홍난파,716,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%B9%A8%EB%AC%B5%EC%9D%98_%EC%9D%B4%EC%9C%A0,본문/수필/홍난파 - 침묵의 이유 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,카르멘 작곡 비문,홍난파,2054,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%EC%B9%B4%EB%A5%B4%EB%A9%98_%EC%9E%91%EA%B3%A1_%EB%B9%84%EB%AC%B8,본문/수필/홍난파 - 카르멘 작곡 비문 (1938-01-01).txt
시계열,1938-01-01,발표 연도,수필,키스의 벼락,홍난파,1537,https://ko.wikisource.org/wiki/%EC%9D%8C%EC%95%85%EB%A7%8C%ED%95%84/%ED%82%A4%EC%8A%A4%EC%9D%98_%EB%B2%BC%EB%9D%BD,본문/수필/홍난파 - 키스의 벼락 (1938-01-01).txt
시계열,1938-01-01,발표 월,장편소설,태평천하,채만식,123758,https://ko.wikisource.org/wiki/%ED%83%9C%ED%8F%89%EC%B2%9C%ED%95%98,본문/장편소설/채만식 - 태평천하 (1938-01-01).txt
