제목,저자,장르,연도,연도 근거,링크,발행처,비고,통합 통계
타오르는 추억 : 이문열 단편선,이문열,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408672,,번역서 1종 · 예: ВСПЫШКИ ВОСПОМИНАНИЙ,포함
남녘사람 북녘사람,이호철,장편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/5387,,"번역서 8종 · 예: Los del Sur, los del Norte",포함
뻬쩨르부르끄의 동양학,박지원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408670,,번역서 1종 · 예: Петербургское востоковедение вып.5,포함
Eleberria / 새,오정희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/8142,,번역서 1종 · 예: Txoria,포함
한국연극전사,서연호,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/7798,,번역서 1종 · 예: 韓国演劇史—伝統と現代,포함
"한반도식 통일, 현재진행형",백낙청,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/28038,,번역서 1종 · 예: 朝鮮半島の平和と統一,포함
성냥갑 속의 메시지,백영수,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/29353,,번역서 1종 · 예: 茶房と画家と朝鮮戦争 ペク・ヨンス回想録,포함
어우야담,유몽인,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2600,,번역서 2종 · 예: 於于野譚,포함
재역 조선시집,한용운,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/2250,,번역서 1종 · 예: 再訳 朝鮮詩集,포함
오래된 도시의 골목길을 걷다,한필원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/28042,,번역서 1종 · 예: 韓国 古い町の路地を歩く,포함
상록수,심훈,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408663,,번역서 1종 · 예: Her Dem Yeşil,중복 제외 (앞 순위 출처에 있음)
천사들의 도시,조해진,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408666,,번역서 1종 · 예: 天使たちの都市,포함
세시에서 다섯시 사이,도종환,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408638,,번역서 1종 · 예: Ba đến năm giờ chiều,포함
마당 깊은 집,김원일,장편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408639,,번역서 7종 · 예: 深い中庭のある家,포함
한국이 싫어서,장강명,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408640,,번역서 7종 · 예: Perché odio la Corea,포함
잊기 좋은 이름,김애란,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408642,,번역서 1종 · 예: 容易忘记的名字 : 金爱烂 作品集,포함
"한성부, 달 밝은 밤에",김이삭,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408266,,번역서 1종 · 예: Par une nuit claire,포함
너 없이 걸었다,허수경,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408268,,번역서 1종 · 예: Ohne Dich bin ich gewandert,포함
한국 현대문학의 이해,권영민,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408611,,번역서 1종 · 예: TÌM HIỂU VĂN HỌC HIỆN ĐẠI HÀN QUỐC,포함
제왕운기(帝王韻紀),이승휴,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407897,,번역서 1종 · 예: Poesia epica della Corea,포함
아티스트,마영신,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406482,,번역서 1종 · 예: Artist,포함
숨겨둔 말,신용목,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408366,,번역서 1종 · 예: Concealed Words,포함
글자만 남은 아침,박장호,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407650,,번역서 1종 · 예: A Morning with only Writing Left : A collection of new poems by Park Jang-ho,포함
거의 모든 기쁨,이소은,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407636,,번역서 1종 · 예: Nearly All Happiness : A collection of new poems by Lee Soyoun,포함
끝의 시작,서유미,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408579,,번역서 1종 · 예: 終わりの始まり,포함
유령,정용준,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408608,,번역서 1종 · 예: 幽霊,포함
새롭게 만나는 한국신화,이경덕,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408616,,번역서 1종 · 예: Корейские мифы : От Небесного владыки и принцессы Пари до королей-драконов и духов-хранителей,포함
꿈속의 나비 : 임선기 시선집,임선기,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408596,,번역서 1종 · 예: Бабочка во сне,포함
꿰매는 바다,문정희,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/408586,,번역서 1종 · 예: Il mare che cuce : Antologia poetica,포함
주제와 쟁점으로 읽는 20세기 한일관계사,정재정,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407188,,번역서 1종 · 예: 主題と争点で読む20世紀日韓関係史,포함
백석 평전,안도현,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406935,,번역서 1종 · 예: 詩人白石 (ペクソク) : 寄る辺なく気高くさみしく,포함
김기림 작품집 1,김기림,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407724,,번역서 1종 · 예: 新しい歌 : 金起林作品集Ⅰ,포함
조커와 나,김중미,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407787,,번역서 1종 · 예: 學校裡無處可去的少年們,포함
장국영이 죽었다고?,김경욱,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406811,,번역서 1종 · 예: 您可疑的近况,포함
말하다,김영하,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407064,,번역서 1종 · 예: 言,포함
읽다,김영하,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407061,,번역서 1종 · 예: 讀,포함
빼앗긴 들에도 봄은 오는가 : 이상화 전집,이상화,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407135,,번역서 1종 · 예: Does Spring Come Also to These Ravished Fields? : Poems of Yi Sang-hwa,중복 제외 (앞 순위 출처에 있음)
선한 이웃,이정명,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406478,,번역서 1종 · 예: Buio in sala,포함
방각본 살인 사건,김탁환,장편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406807,,번역서 2종 · 예: LAS NOVELAS ASESINAS,포함
디어 랄프 로렌,손보미,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407779,,번역서 1종 · 예: Dear Ralph Lauren,포함
28,정유정,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/407729,,번역서 3종 · 예: 28,포함
공존,강화길,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406747,,번역서 1종 · 예: CONVIVIENCIA : Cuatro cuentos de escritoras coreanas,포함
연옥의 봄,황동규,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406652,,번역서 1종 · 예: Frühling im Fegefeuer,포함
그녀 이름은,조남주,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/405909,,번역서 6종 · 예: Tên Cô Ấy Là,포함
"있잖아, 누구씨",이꽃님,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406167,,번역서 1종 · 예: ฉันไม่เป็นไรจริงๆ ใช่ไหม,포함
지금 죽으러 갑니다,정해연,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406150,,번역서 2종 · 예: เดอะเฮเวน คาเฟ่สำหรับผู้ที่โหยหาความตาย,포함
구름 껴도 맑음 : 달콤한 신혼의 모든 순간,배성태,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/405976,,번역서 1종 · 예: Every Day is A Sunny Day When I Am with You,포함
떠난 후에 남겨진 것들,김새별,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406164,,번역서 1종 · 예: Things Left Behind : Hal-hal yang Kita Pelajari dari Mereka yang Telah Tiada,포함
행복배틀,주영하,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406134,,번역서 2종 · 예: Happiness Battle,포함
샤인,제시카 정,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406075,,번역서 1종 · 예: Shine,포함
뼈,정미진,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406144,,번역서 1종 · 예: Bone : sebuah fiksi misteri fotografi,포함
한국전설,작자미상,소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/405431,,번역서 1종 · 예: Contes et légendes de Corée,포함
빨간 모자,김지연,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406138,,번역서 1종 · 예: C'est pour mieux te manger,포함
불가능한 동화,한유주,동화,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406173,,번역서 3종 · 예: The Impossible Fairy Tale,포함
끝까지 남겨두는 그 마음,나태주,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406060,,번역서 1종 · 예: あの人ひとりが この世のすべてだった頃,포함
사물의 뒷모습,안규철,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/405855,,번역서 1종 · 예: それぞれのうしろ姿,포함
어느 날 내가 죽었습니다,이경혜,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406052,,번역서 3종 · 예: ある日、僕が死にました,포함
"안녕, 소중한 사람",정한경,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406147,,번역서 1종 · 예: アンニョン、大切な人。 : どの瞬間も当たり前ではないあなたへ,포함
있는 그대로 참 소중한 너라서,김지훈,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406184,,번역서 2종 · 예: 本当に大切な君だから,포함
애쓰지 않고 편안하게,김수현,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/405888,,번역서 3종 · 예: 頑張りすぎずに、気楽に : お互いが幸せに生きるためのバランスを探して,포함
플라스틱 섬,이명애,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406653,,번역서 1종 · 예: Мусорный остров,포함
삐약이 엄마,백희나,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406077,,번역서 3종 · 예: ピヤキのママ,포함
가시소년,권자경,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/405920,,번역서 1종 · 예: トゲトゲくんは ね、,포함
"꽃, 그 순간",김민정,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406635,,"번역서 1종 · 예: A Flower, at the Moment : A Selection of Sijo Poetry by Kim Min-jeong",포함
모두가 네 탓,나태주,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/405117,,번역서 1종 · 예: 一切都是因为你,포함
왕릉과 주둔군 : 한국전쟁과 한국 전후파 문학,전광용,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/27785,,번역서 1종 · 예: 王陵と駐屯軍 : 朝鮮戦争と韓国の戦後派文学,포함
지구에서 한아뿐,정세랑,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406623,,번역서 3종 · 예: 地球上唯一的韓亞,포함
송곳 6권,최규석,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406620,,번역서 1종 · 예: Intraitable. tome 6,포함
송곳 5권,최규석,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406619,,번역서 1종 · 예: Intraitable. tome 5,포함
완전판 토지 8권,박경리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/404196,,번역서 1종 · 예: 完全版 土地. 8卷,포함
완전판 토지 6권,박경리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/404198,,번역서 1종 · 예: 完全版 土地. 6卷,포함
완전판 토지 7권,박경리,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/404197,,번역서 1종 · 예: 完全版 土地. 7卷,포함
나무들 비탈에 서다,황순원,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406476,,번역서 3종 · 예: 木々、坂に立つ,포함
너라는 생활,김혜진,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406492,,번역서 1종 · 예: 君という生活,포함
천국의 소년,이정명,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406469,,번역서 3종 · 예: Cennetten Kaçan Çocuk : Aptal Denilen Bir Dâhinin Hikâyesi,포함
한국경전단편소설집,성석제,단편소설,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406468,,번역서 1종 · 예: 韩国经典短篇小说选 : 韩汉对照,포함
새를 따라서,박철,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406495,,번역서 1종 · 예: Following Birds : A collection of new poems by Park Cheol,포함
설운 일 덜 생각하고,문동만,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406500,,번역서 1종 · 예: Thinking Less about Sad Things : A collection of new poems by Moon Dong-man,포함
여기까지가 미래입니다,황인찬,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406475,,번역서 1종 · 예: You Have Reached the End of the Future : A collection of new poems by Hwang Inchan,포함
비물질,이현호,시,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406473,,번역서 1종 · 예: Non-matter : A collection of new poems by Lee Hyun-ho,포함
Crying in H Mart,정혜윤,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/405893,,번역서 1종 · 예: H마트에서 울다,포함
안 보이는 사랑의 나라,마종기,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/405741,,번역서 1종 · 예: Invisible Land of Love,포함
채만식 선집,채만식,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406258,,번역서 1종 · 예: El idiota de mi tio,포함
환절기,정이용,기타,,발표 시기 미상,https://library.ltikorea.or.kr/translatedbooks/406345,,번역서 1종 · 예: CHANGEMENT DE SAISON,포함
